query_name,id,display_name,works_api_url,h_index,works_count,country_code,matched,cited_by_count
,https://openalex.org/A5043264271,I. Mackay,https://api.openalex.org/works?filter=author.id:A5043264271,29.0,353.0,CN,,6459.0
,https://openalex.org/A5043269024,Anthony Finkelstein,https://api.openalex.org/works?filter=author.id:A5043269024,48.0,289.0,AU,,8318.0
,https://openalex.org/A5043161143,Marcel A. L. M. van Assen,https://api.openalex.org/works?filter=author.id:A5043161143,49.0,265.0,NL,,11271.0
,https://openalex.org/A5043117896,Jennifer Wortman Vaughan,https://api.openalex.org/works?filter=author.id:A5043117896,69.0,261.0,US,,27334.0
,https://openalex.org/A5043098453,Yankai Lin,https://api.openalex.org/works?filter=author.id:A5043098453,41.0,241.0,CN,,12357.0
,https://openalex.org/A5043054935,Wei Niu,https://api.openalex.org/works?filter=author.id:A5043054935,24.0,217.0,US,,2098.0
,https://openalex.org/A5043158136,Alex B. Haynes,https://api.openalex.org/works?filter=author.id:A5043158136,46.0,208.0,US,,16945.0
,https://openalex.org/A5043278125,Yang Hu,https://api.openalex.org/works?filter=author.id:A5043278125,24.0,193.0,CN,,1955.0
,https://openalex.org/A5043254641,T. Meder,https://api.openalex.org/works?filter=author.id:A5043254641,11.0,181.0,US,,682.0
,https://openalex.org/A5043151615,Heather M. Johnson,https://api.openalex.org/works?filter=author.id:A5043151615,30.0,153.0,US,,5886.0
,https://openalex.org/A5043312930,Steve Loughnan,https://api.openalex.org/works?filter=author.id:A5043312930,40.0,146.0,KR,,7911.0
,https://openalex.org/A5043075156,Pilar Ortega,https://api.openalex.org/works?filter=author.id:A5043075156,18.0,115.0,US,,1385.0
,https://openalex.org/A5043173932,Jon Salsberg,https://api.openalex.org/works?filter=author.id:A5043173932,21.0,100.0,IE,,4716.0
,https://openalex.org/A5043134485,Adam Meyers,https://api.openalex.org/works?filter=author.id:A5043134485,22.0,90.0,US,,2567.0
,https://openalex.org/A5043227634,Jorge Páramos,https://api.openalex.org/works?filter=author.id:A5043227634,27.0,90.0,,,2423.0
,https://openalex.org/A5043239430,Hao Zhu,https://api.openalex.org/works?filter=author.id:A5043239430,24.0,81.0,CN,,3170.0
,https://openalex.org/A5043118539,Zhuoer Wang,https://api.openalex.org/works?filter=author.id:A5043118539,15.0,74.0,,,730.0
,https://openalex.org/A5043059930,Ho-Chun Herbert Chang,https://api.openalex.org/works?filter=author.id:A5043059930,13.0,73.0,,,743.0
,https://openalex.org/A5043092538,Boyi Liu,https://api.openalex.org/works?filter=author.id:A5043092538,13.0,72.0,CN,,824.0
,https://openalex.org/A5043302459,Aubri Hoffman,https://api.openalex.org/works?filter=author.id:A5043302459,18.0,62.0,US,,1598.0
,https://openalex.org/A5043131201,Misha Teplitskiy,https://api.openalex.org/works?filter=author.id:A5043131201,11.0,58.0,US,,624.0
,https://openalex.org/A5043166229,Vinko Zlatić,https://api.openalex.org/works?filter=author.id:A5043166229,14.0,57.0,HR,,1155.0
,https://openalex.org/A5043276931,Yuandong Liu,https://api.openalex.org/works?filter=author.id:A5043276931,13.0,54.0,CN,,549.0
,https://openalex.org/A5043084615,Garrick Sherman,https://api.openalex.org/works?filter=author.id:A5043084615,12.0,50.0,US,,797.0
,https://openalex.org/A5043091646,Adam M. Saunders,https://api.openalex.org/works?filter=author.id:A5043091646,12.0,49.0,,,980.0
,https://openalex.org/A5043176712,Jacob Ström,https://api.openalex.org/works?filter=author.id:A5043176712,15.0,38.0,SE,,840.0
,https://openalex.org/A5043058773,Elma Dervić,https://api.openalex.org/works?filter=author.id:A5043058773,12.0,36.0,AT,,2173.0
,https://openalex.org/A5043207391,Cecilia Padilla‐Iglesias,https://api.openalex.org/works?filter=author.id:A5043207391,9.0,36.0,,,233.0
,https://openalex.org/A5043172650,Hawal Shamon,https://api.openalex.org/works?filter=author.id:A5043172650,12.0,29.0,DE,,534.0
,https://openalex.org/A5043221474,Antonio Calleja-López,https://api.openalex.org/works?filter=author.id:A5043221474,8.0,29.0,ES,,314.0
,https://openalex.org/A5043264208,Dominic Russel,https://api.openalex.org/works?filter=author.id:A5043264208,9.0,23.0,,,665.0
,https://openalex.org/A5043070901,Jillian York,https://api.openalex.org/works?filter=author.id:A5043070901,6.0,19.0,,,492.0
,https://openalex.org/A5043141743,Ami Crowther,https://api.openalex.org/works?filter=author.id:A5043141743,4.0,19.0,GB,,57.0
,https://openalex.org/A5043168732,Chang-ye Chen,https://api.openalex.org/works?filter=author.id:A5043168732,9.0,17.0,CN,,422.0
,https://openalex.org/A5043155699,Travis Martin,https://api.openalex.org/works?filter=author.id:A5043155699,7.0,12.0,US,,901.0
,https://openalex.org/A5043172958,Derek Stafford,https://api.openalex.org/works?filter=author.id:A5043172958,7.0,10.0,US,,587.0
,https://openalex.org/A5043183722,Carlyn M. Hood,https://api.openalex.org/works?filter=author.id:A5043183722,5.0,8.0,,,1068.0
,https://openalex.org/A5043243262,J. E. M. Teoh,https://api.openalex.org/works?filter=author.id:A5043243262,4.0,7.0,US,,156.0
,https://openalex.org/A5043183047,Stefan Rose,https://api.openalex.org/works?filter=author.id:A5043183047,5.0,6.0,CH,,133.0
,https://openalex.org/A5043272175,Yongwhan Lim,https://api.openalex.org/works?filter=author.id:A5043272175,3.0,4.0,US,,378.0
,https://openalex.org/A5043262638,Max Mergenthaler-Canseco,https://api.openalex.org/works?filter=author.id:A5043262638,3.0,3.0,,,337.0
,https://openalex.org/A5043267585,Dmytro Krasnoshtan,https://api.openalex.org/works?filter=author.id:A5043267585,2.0,3.0,,,64.0
,https://openalex.org/A5043178787,Pichayut Jirapinyo,https://api.openalex.org/works?filter=author.id:A5043178787,2.0,2.0,,,55.0
,https://openalex.org/A5043229598,Ann McIlwaine,https://api.openalex.org/works?filter=author.id:A5043229598,1.0,1.0,GB,,92.0
,https://openalex.org/A5043273378,Thomas Schönland,https://api.openalex.org/works?filter=author.id:A5043273378,1.0,1.0,DE,,91.0
,https://openalex.org/A5043464306,Song Guo,https://api.openalex.org/works?filter=author.id:A5043464306,87.0,1104.0,,,29850.0
,https://openalex.org/A5043453686,Stéphane Roux,https://api.openalex.org/works?filter=author.id:A5043453686,68.0,658.0,FR,,18307.0
,https://openalex.org/A5043542278,Klaus Fiedler,https://api.openalex.org/works?filter=author.id:A5043542278,67.0,501.0,DE,,20193.0
,https://openalex.org/A5043344688,Tsachy Weissman,https://api.openalex.org/works?filter=author.id:A5043344688,39.0,396.0,US,,6229.0
,https://openalex.org/A5043441302,Фабио Багарелло,https://api.openalex.org/works?filter=author.id:A5043441302,31.0,345.0,IT,,2944.0
,https://openalex.org/A5043369298,Richard E. Ladner,https://api.openalex.org/works?filter=author.id:A5043369298,56.0,332.0,US,,15372.0
,https://openalex.org/A5043467778,Axel Ockenfels,https://api.openalex.org/works?filter=author.id:A5043467778,46.0,280.0,DE,,14894.0
,https://openalex.org/A5043326652,Hamed Haddadi,https://api.openalex.org/works?filter=author.id:A5043326652,38.0,277.0,GB,,9626.0
,https://openalex.org/A5043402161,Kalanit Grill‐Spector,https://api.openalex.org/works?filter=author.id:A5043402161,59.0,270.0,US,,20687.0
,https://openalex.org/A5043574694,María E. Fernández,https://api.openalex.org/works?filter=author.id:A5043574694,44.0,252.0,US,,15402.0
,https://openalex.org/A5043378003,Christian Bessière,https://api.openalex.org/works?filter=author.id:A5043378003,40.0,242.0,FR,,5130.0
,https://openalex.org/A5043526096,Charles E. Leonard,https://api.openalex.org/works?filter=author.id:A5043526096,31.0,210.0,FR,,3245.0
,https://openalex.org/A5043329298,Joan Font,https://api.openalex.org/works?filter=author.id:A5043329298,21.0,195.0,ES,,1535.0
,https://openalex.org/A5043431594,Heng Xu,https://api.openalex.org/works?filter=author.id:A5043431594,43.0,195.0,AU,,9452.0
,https://openalex.org/A5043481866,Noah J. Sasson,https://api.openalex.org/works?filter=author.id:A5043481866,46.0,182.0,US,,9997.0
,https://openalex.org/A5043602543,Christoph Schmitz,https://api.openalex.org/works?filter=author.id:A5043602543,42.0,174.0,DE,,7818.0
,https://openalex.org/A5043547719,Sören Kliem,https://api.openalex.org/works?filter=author.id:A5043547719,30.0,167.0,DE,,4314.0
,https://openalex.org/A5043520582,Cristina Crocamo,https://api.openalex.org/works?filter=author.id:A5043520582,39.0,165.0,IT,,4478.0
,https://openalex.org/A5043347770,Selim Balcısoy,https://api.openalex.org/works?filter=author.id:A5043347770,17.0,131.0,TR,,1023.0
,https://openalex.org/A5043481987,Maarten van Zalk,https://api.openalex.org/works?filter=author.id:A5043481987,28.0,101.0,DE,,2637.0
,https://openalex.org/A5043498643,Jessie Sun,https://api.openalex.org/works?filter=author.id:A5043498643,18.0,100.0,US,,1603.0
,https://openalex.org/A5043382340,Mattijs Jonker,https://api.openalex.org/works?filter=author.id:A5043382340,14.0,89.0,,,820.0
,https://openalex.org/A5043598759,Miles MacLeod,https://api.openalex.org/works?filter=author.id:A5043598759,21.0,86.0,NL,,2343.0
,https://openalex.org/A5043397884,Rebecca Lovell,https://api.openalex.org/works?filter=author.id:A5043397884,29.0,80.0,GB,,6915.0
,https://openalex.org/A5043402333,Weicheng Ma,https://api.openalex.org/works?filter=author.id:A5043402333,9.0,68.0,US,,286.0
,https://openalex.org/A5043355670,Mohammad Gheshlaghi Azar,https://api.openalex.org/works?filter=author.id:A5043355670,24.0,63.0,,,7424.0
,https://openalex.org/A5043567153,Ting Qian,https://api.openalex.org/works?filter=author.id:A5043567153,23.0,63.0,CN,,3220.0
,https://openalex.org/A5043590307,Sonya Dal Cin,https://api.openalex.org/works?filter=author.id:A5043590307,26.0,62.0,US,,2434.0
,https://openalex.org/A5043481504,Neil G. Bennett,https://api.openalex.org/works?filter=author.id:A5043481504,20.0,56.0,US,,2494.0
,https://openalex.org/A5043333634,Roy Shilkrot,https://api.openalex.org/works?filter=author.id:A5043333634,17.0,49.0,US,,941.0
,https://openalex.org/A5043392016,Birgit Pauksztat,https://api.openalex.org/works?filter=author.id:A5043392016,10.0,48.0,NO,,385.0
,https://openalex.org/A5043471979,J. Richard Harrison,https://api.openalex.org/works?filter=author.id:A5043471979,16.0,47.0,,,2657.0
,https://openalex.org/A5043586285,C Sabbatini,https://api.openalex.org/works?filter=author.id:A5043586285,9.0,47.0,FR,,1010.0
,https://openalex.org/A5043560474,Gabriel Lima,https://api.openalex.org/works?filter=author.id:A5043560474,13.0,40.0,DE,,553.0
,https://openalex.org/A5043376121,Kirill Borusyak,https://api.openalex.org/works?filter=author.id:A5043376121,13.0,39.0,,,3231.0
,https://openalex.org/A5043554729,Mahir Ülker-Kaustell,https://api.openalex.org/works?filter=author.id:A5043554729,10.0,35.0,,,479.0
,https://openalex.org/A5043346142,Roxana Zeraati,https://api.openalex.org/works?filter=author.id:A5043346142,9.0,26.0,DE,,356.0
,https://openalex.org/A5043390731,Sterling Williams‐Ceci,https://api.openalex.org/works?filter=author.id:A5043390731,5.0,24.0,,,98.0
,https://openalex.org/A5043342653,Rachel Kyte,https://api.openalex.org/works?filter=author.id:A5043342653,5.0,23.0,GB,,203.0
,https://openalex.org/A5043541147,Piotr Nyczka,https://api.openalex.org/works?filter=author.id:A5043541147,6.0,22.0,PL,,403.0
,https://openalex.org/A5043395147,Frederic Gerdon,https://api.openalex.org/works?filter=author.id:A5043395147,9.0,20.0,DE,,644.0
,https://openalex.org/A5043371507,Yueran Duan,https://api.openalex.org/works?filter=author.id:A5043371507,3.0,12.0,CN,,77.0
,https://openalex.org/A5043513211,Zhila Aghajari,https://api.openalex.org/works?filter=author.id:A5043513211,5.0,12.0,US,,236.0
,https://openalex.org/A5043356715,Samuel Unicomb,https://api.openalex.org/works?filter=author.id:A5043356715,2.0,11.0,,,70.0
,https://openalex.org/A5043354448,Benjamin Laufer,https://api.openalex.org/works?filter=author.id:A5043354448,4.0,10.0,US,,159.0
,https://openalex.org/A5043553655,Vladimir Pinto Novaes,https://api.openalex.org/works?filter=author.id:A5043553655,4.0,10.0,BR,,84.0
,https://openalex.org/A5043583154,Amanda M. Dewey,https://api.openalex.org/works?filter=author.id:A5043583154,6.0,9.0,,,187.0
,https://openalex.org/A5043360724,Thomas Köhn,https://api.openalex.org/works?filter=author.id:A5043360724,4.0,7.0,,,141.0
,https://openalex.org/A5043502440,Jitendra Mhatre,https://api.openalex.org/works?filter=author.id:A5043502440,2.0,4.0,IN,,23.0
,https://openalex.org/A5043563540,Young Cho,https://api.openalex.org/works?filter=author.id:A5043563540,1.0,4.0,,,19.0
,https://openalex.org/A5043670176,Luigi Fortuna,https://api.openalex.org/works?filter=author.id:A5043670176,68.0,905.0,,,16304.0
,https://openalex.org/A5043832976,W. Kleemann,https://api.openalex.org/works?filter=author.id:A5043832976,59.0,452.0,DE,,15502.0
,https://openalex.org/A5043862366,Hans‐Peter Kohler,https://api.openalex.org/works?filter=author.id:A5043862366,58.0,395.0,US,,13223.0
,https://openalex.org/A5043767376,Stefania Bandini,https://api.openalex.org/works?filter=author.id:A5043767376,30.0,366.0,US,,3473.0
,https://openalex.org/A5043647925,Barbara E. Bierer,https://api.openalex.org/works?filter=author.id:A5043647925,65.0,353.0,US,,14825.0
,https://openalex.org/A5043728035,Atte Oksanen,https://api.openalex.org/works?filter=author.id:A5043728035,50.0,312.0,FI,,8072.0
,https://openalex.org/A5043657584,Ullrich K. H. Ecker,https://api.openalex.org/works?filter=author.id:A5043657584,53.0,241.0,AU,,15374.0
,https://openalex.org/A5043641632,Robert Lawrence,https://api.openalex.org/works?filter=author.id:A5043641632,38.0,237.0,GB,,7022.0
,https://openalex.org/A5043829626,P. David Marshall,https://api.openalex.org/works?filter=author.id:A5043829626,24.0,221.0,AU,,3111.0
,https://openalex.org/A5043862617,Philipp Schmid,https://api.openalex.org/works?filter=author.id:A5043862617,26.0,220.0,NL,,6301.0
,https://openalex.org/A5043621466,Kota Tsubouchi,https://api.openalex.org/works?filter=author.id:A5043621466,21.0,194.0,JP,,1751.0
,https://openalex.org/A5043681374,Charles C. Berry,https://api.openalex.org/works?filter=author.id:A5043681374,70.0,194.0,US,,26958.0
,https://openalex.org/A5043715091,Sārī Ḥanafī,https://api.openalex.org/works?filter=author.id:A5043715091,24.0,183.0,ID,,1989.0
,https://openalex.org/A5043650939,Marco S. Nobile,https://api.openalex.org/works?filter=author.id:A5043650939,24.0,177.0,IT,,2275.0
,https://openalex.org/A5043628255,Daniel Khashabi,https://api.openalex.org/works?filter=author.id:A5043628255,34.0,171.0,US,,4997.0
,https://openalex.org/A5043680494,Iis Tussyadiah,https://api.openalex.org/works?filter=author.id:A5043680494,52.0,157.0,GB,,12917.0
,https://openalex.org/A5043683970,Casper Lassenius,https://api.openalex.org/works?filter=author.id:A5043683970,40.0,152.0,NO,,6041.0
,https://openalex.org/A5043761242,Cong Zhao,https://api.openalex.org/works?filter=author.id:A5043761242,24.0,146.0,CN,,1679.0
,https://openalex.org/A5043782681,Р. М. Еремина,https://api.openalex.org/works?filter=author.id:A5043782681,16.0,141.0,RU,,1340.0
,https://openalex.org/A5043763518,Yiqi Chen,https://api.openalex.org/works?filter=author.id:A5043763518,18.0,129.0,CN,,972.0
,https://openalex.org/A5043743069,Skyler T. Hawk,https://api.openalex.org/works?filter=author.id:A5043743069,37.0,108.0,HK,,7252.0
,https://openalex.org/A5043825905,Carlo Altamura,https://api.openalex.org/works?filter=author.id:A5043825905,29.0,107.0,IT,,4180.0
,https://openalex.org/A5043738330,Dongjing Wang,https://api.openalex.org/works?filter=author.id:A5043738330,20.0,95.0,CN,,1339.0
,https://openalex.org/A5043614405,Jack Hessel,https://api.openalex.org/works?filter=author.id:A5043614405,20.0,90.0,,,2188.0
,https://openalex.org/A5043730003,Attila Egri-Nagy,https://api.openalex.org/works?filter=author.id:A5043730003,12.0,85.0,JP,,324.0
,https://openalex.org/A5043754825,Cindy Tiseo,https://api.openalex.org/works?filter=author.id:A5043754825,21.0,45.0,IT,,2388.0
,https://openalex.org/A5043661073,Nancy Fulda,https://api.openalex.org/works?filter=author.id:A5043661073,11.0,44.0,US,,953.0
,https://openalex.org/A5043772891,Tomoko Suzuki,https://api.openalex.org/works?filter=author.id:A5043772891,4.0,42.0,,,469.0
,https://openalex.org/A5043701327,Juha Hedman,https://api.openalex.org/works?filter=author.id:A5043701327,9.0,34.0,FI,,450.0
,https://openalex.org/A5043782920,Frédéric Aman,https://api.openalex.org/works?filter=author.id:A5043782920,8.0,31.0,FR,,183.0
,https://openalex.org/A5043775533,Stefan Thurner,https://api.openalex.org/works?filter=author.id:A5043775533,8.0,29.0,US,,549.0
,https://openalex.org/A5043606107,Mazaher Kianpour,https://api.openalex.org/works?filter=author.id:A5043606107,9.0,24.0,NO,,228.0
,https://openalex.org/A5043683463,Christopher A. Lovejoy,https://api.openalex.org/works?filter=author.id:A5043683463,10.0,22.0,CH,,1484.0
,https://openalex.org/A5043712563,Julia Herbinger,https://api.openalex.org/works?filter=author.id:A5043712563,9.0,22.0,,,402.0
,https://openalex.org/A5043714597,Brian Eoff,https://api.openalex.org/works?filter=author.id:A5043714597,7.0,22.0,US,,568.0
,https://openalex.org/A5043812968,Tianshi Cao,https://api.openalex.org/works?filter=author.id:A5043812968,8.0,21.0,,,300.0
,https://openalex.org/A5043737076,Ingrid van de Leemput,https://api.openalex.org/works?filter=author.id:A5043737076,10.0,19.0,NL,,535.0
,https://openalex.org/A5043639182,Laura Radaelli,https://api.openalex.org/works?filter=author.id:A5043639182,10.0,18.0,IL,,928.0
,https://openalex.org/A5043606081,Minqiang Wu,https://api.openalex.org/works?filter=author.id:A5043606081,14.0,16.0,CN,,2502.0
,https://openalex.org/A5043608109,André Luiz Barbieri,https://api.openalex.org/works?filter=author.id:A5043608109,4.0,15.0,,,268.0
,https://openalex.org/A5043723934,Yaxue Ma,https://api.openalex.org/works?filter=author.id:A5043723934,8.0,15.0,CN,,223.0
,https://openalex.org/A5043673851,Joseph Zupko,https://api.openalex.org/works?filter=author.id:A5043673851,5.0,12.0,,,120.0
,https://openalex.org/A5043611476,Philipp J. Astor,https://api.openalex.org/works?filter=author.id:A5043611476,5.0,11.0,DE,,201.0
,https://openalex.org/A5043763111,Samuel Welten,https://api.openalex.org/works?filter=author.id:A5043763111,7.0,10.0,,,374.0
,https://openalex.org/A5043737321,Nada Hashmi,https://api.openalex.org/works?filter=author.id:A5043737321,4.0,9.0,US,,2655.0
,https://openalex.org/A5043680822,In‐Su Baik,https://api.openalex.org/works?filter=author.id:A5043680822,4.0,6.0,,,319.0
,https://openalex.org/A5043611713,Fabian Fabiano,https://api.openalex.org/works?filter=author.id:A5043611713,2.0,5.0,AU,,100.0
,https://openalex.org/A5043692273,Panagiota Micholia,https://api.openalex.org/works?filter=author.id:A5043692273,3.0,4.0,GR,,42.0
,https://openalex.org/A5043686273,Radu Gatej,https://api.openalex.org/works?filter=author.id:A5043686273,2.0,2.0,DK,,162.0
,https://openalex.org/A5043821126,Guodong Wei,https://api.openalex.org/works?filter=author.id:A5043821126,1.0,2.0,US,,21.0
,https://openalex.org/A5044005697,Bernhard Schölkopf,https://api.openalex.org/works?filter=author.id:A5044005697,141.0,1462.0,CH,,145095.0
,https://openalex.org/A5043881240,Ann McNeill,https://api.openalex.org/works?filter=author.id:A5043881240,82.0,666.0,US,,26265.0
,https://openalex.org/A5044061507,Scott L. Delp,https://api.openalex.org/works?filter=author.id:A5044061507,115.0,512.0,US,,48327.0
,https://openalex.org/A5044078921,Bonnie Berger,https://api.openalex.org/works?filter=author.id:A5044078921,84.0,503.0,US,,33702.0
,https://openalex.org/A5044042138,Minlie Huang,https://api.openalex.org/works?filter=author.id:A5044042138,64.0,458.0,US,,15720.0
,https://openalex.org/A5043917711,Hideaki Takeda,https://api.openalex.org/works?filter=author.id:A5043917711,28.0,438.0,JP,,4216.0
,https://openalex.org/A5044021585,Brian Caffo,https://api.openalex.org/works?filter=author.id:A5044021585,63.0,364.0,US,,15353.0
,https://openalex.org/A5043940203,Kevin M. Passino,https://api.openalex.org/works?filter=author.id:A5043940203,58.0,351.0,US,,19168.0
,https://openalex.org/A5044072805,Janna Hastings,https://api.openalex.org/works?filter=author.id:A5044072805,42.0,279.0,US,,10273.0
,https://openalex.org/A5043872748,Jilles Vreeken,https://api.openalex.org/works?filter=author.id:A5043872748,35.0,242.0,DE,,4807.0
,https://openalex.org/A5043886610,Na Gao,https://api.openalex.org/works?filter=author.id:A5043886610,27.0,208.0,CN,,2617.0
,https://openalex.org/A5043896474,Christopher F. Chabris,https://api.openalex.org/works?filter=author.id:A5043896474,46.0,181.0,US,,19071.0
,https://openalex.org/A5043962579,David B. Grusky,https://api.openalex.org/works?filter=author.id:A5043962579,42.0,174.0,,,10098.0
,https://openalex.org/A5044030849,Kathleen L. McGinn,https://api.openalex.org/works?filter=author.id:A5044030849,22.0,152.0,US,,2066.0
,https://openalex.org/A5043935709,Zhiguo Wan,https://api.openalex.org/works?filter=author.id:A5043935709,32.0,144.0,CN,,4646.0
,https://openalex.org/A5044033735,Theo Araujo,https://api.openalex.org/works?filter=author.id:A5044033735,31.0,144.0,US,,4916.0
,https://openalex.org/A5043868820,Barbara C. Malt,https://api.openalex.org/works?filter=author.id:A5043868820,40.0,141.0,US,,5539.0
,https://openalex.org/A5044069222,Will Lowe,https://api.openalex.org/works?filter=author.id:A5044069222,22.0,137.0,DE,,3645.0
,https://openalex.org/A5043908198,Anke Hoeffler,https://api.openalex.org/works?filter=author.id:A5043908198,36.0,129.0,DE,,12116.0
,https://openalex.org/A5044014931,Conor Hayes,https://api.openalex.org/works?filter=author.id:A5044014931,24.0,122.0,IE,,1811.0
,https://openalex.org/A5043913794,Hernando Rojas,https://api.openalex.org/works?filter=author.id:A5043913794,32.0,110.0,US,,3946.0
,https://openalex.org/A5043883509,Anirban Basu,https://api.openalex.org/works?filter=author.id:A5043883509,19.0,101.0,JP,,2024.0
,https://openalex.org/A5043962698,Ismini Lourentzou,https://api.openalex.org/works?filter=author.id:A5043962698,15.0,90.0,,,975.0
,https://openalex.org/A5043903168,Arthur van Benthem,https://api.openalex.org/works?filter=author.id:A5043903168,22.0,86.0,US,,1708.0
,https://openalex.org/A5043903842,Sandro Rambaldi,https://api.openalex.org/works?filter=author.id:A5043903842,12.0,85.0,IT,,523.0
,https://openalex.org/A5044042902,Andrew Hardin,https://api.openalex.org/works?filter=author.id:A5044042902,20.0,55.0,US,,1435.0
,https://openalex.org/A5044001765,Franziska Marquart,https://api.openalex.org/works?filter=author.id:A5044001765,16.0,52.0,DK,,5820.0
,https://openalex.org/A5043905446,Yu Tang,https://api.openalex.org/works?filter=author.id:A5043905446,10.0,42.0,HK,,431.0
,https://openalex.org/A5043991252,Heather Holderness,https://api.openalex.org/works?filter=author.id:A5043991252,9.0,33.0,US,,332.0
,https://openalex.org/A5043973706,Krishna P. N. Puttaswamy,https://api.openalex.org/works?filter=author.id:A5043973706,15.0,29.0,,,1773.0
,https://openalex.org/A5043898437,Celeste Vaughan Curington,https://api.openalex.org/works?filter=author.id:A5043898437,10.0,26.0,US,,508.0
,https://openalex.org/A5043954721,Yupei Du,https://api.openalex.org/works?filter=author.id:A5043954721,4.0,20.0,NL,,54.0
,https://openalex.org/A5043941523,Jennifer Schumi,https://api.openalex.org/works?filter=author.id:A5043941523,10.0,18.0,AU,,1164.0
,https://openalex.org/A5043935524,Marta D. Santos,https://api.openalex.org/works?filter=author.id:A5043935524,6.0,16.0,,,1742.0
,https://openalex.org/A5043893563,Raphael Rissler,https://api.openalex.org/works?filter=author.id:A5043893563,7.0,11.0,DE,,173.0
,https://openalex.org/A5043881096,Amber Hye‐Yon Lee,https://api.openalex.org/works?filter=author.id:A5043881096,5.0,10.0,US,,202.0
,https://openalex.org/A5044014333,Alejandro Llorente,https://api.openalex.org/works?filter=author.id:A5044014333,3.0,10.0,,,311.0
,https://openalex.org/A5044006852,Julia Atienza-Barthelemy,https://api.openalex.org/works?filter=author.id:A5044006852,4.0,8.0,ES,,56.0
,https://openalex.org/A5044056170,Carolyn K. Dean Wolf,https://api.openalex.org/works?filter=author.id:A5044056170,5.0,8.0,,,377.0
,https://openalex.org/A5044010649,Wen-Sheng Chen,https://api.openalex.org/works?filter=author.id:A5044010649,5.0,7.0,CN,,50.0
,https://openalex.org/A5043951057,Brad Hartman,https://api.openalex.org/works?filter=author.id:A5043951057,5.0,6.0,,,103.0
,https://openalex.org/A5044022777,Daniel Casquero,https://api.openalex.org/works?filter=author.id:A5044022777,5.0,6.0,ES,,140.0
,https://openalex.org/A5043968795,Zengyao Wang,https://api.openalex.org/works?filter=author.id:A5043968795,5.0,5.0,CN,,169.0
,https://openalex.org/A5044030753,Dimitris M. Vlachogiannis,https://api.openalex.org/works?filter=author.id:A5044030753,4.0,5.0,US,,126.0
,https://openalex.org/A5043863042,Lauren E. Barrett,https://api.openalex.org/works?filter=author.id:A5043863042,4.0,4.0,US,,119.0
,https://openalex.org/A5043959552,Qiang Tu,https://api.openalex.org/works?filter=author.id:A5043959552,2.0,4.0,,,16.0
,https://openalex.org/A5044082424,Anne B. Wyrough,https://api.openalex.org/works?filter=author.id:A5044082424,4.0,4.0,CA,,263.0
,https://openalex.org/A5044026014,Zhihao Zhuang,https://api.openalex.org/works?filter=author.id:A5044026014,2.0,2.0,CN,,17.0
,https://openalex.org/A5044067743,Patrick Tu,https://api.openalex.org/works?filter=author.id:A5044067743,1.0,2.0,DE,,34.0
,https://openalex.org/A5044033597,Elio Profumo,https://api.openalex.org/works?filter=author.id:A5044033597,1.0,1.0,,,105.0
,https://openalex.org/A5044191947,Roland Eils,https://api.openalex.org/works?filter=author.id:A5044191947,137.0,1082.0,DE,,113468.0
,https://openalex.org/A5044367456,Jan G. Hengstler,https://api.openalex.org/works?filter=author.id:A5044367456,94.0,1070.0,DE,,33439.0
,https://openalex.org/A5044100655,Depeng Jin,https://api.openalex.org/works?filter=author.id:A5044100655,60.0,550.0,CN,,16556.0
,https://openalex.org/A5044260252,Nicola Santoro,https://api.openalex.org/works?filter=author.id:A5044260252,52.0,445.0,IT,,10138.0
,https://openalex.org/A5044244385,Matthias Dehmer,https://api.openalex.org/works?filter=author.id:A5044244385,46.0,423.0,CN,,10269.0
,https://openalex.org/A5044218586,Da Yan,https://api.openalex.org/works?filter=author.id:A5044218586,63.0,418.0,CN,,14016.0
,https://openalex.org/A5044205949,Kiyoshi Izumi,https://api.openalex.org/works?filter=author.id:A5044205949,19.0,329.0,JP,,1512.0
,https://openalex.org/A5044217809,Mark Hoogendoorn,https://api.openalex.org/works?filter=author.id:A5044217809,29.0,325.0,NL,,4049.0
,https://openalex.org/A5044286419,Oliver Wilhelm,https://api.openalex.org/works?filter=author.id:A5044286419,57.0,325.0,DE,,16526.0
,https://openalex.org/A5044165871,Fabrizio Silvestri,https://api.openalex.org/works?filter=author.id:A5044165871,39.0,320.0,IT,,5150.0
,https://openalex.org/A5044138533,George Iosifidis,https://api.openalex.org/works?filter=author.id:A5044138533,32.0,227.0,NL,,3885.0
,https://openalex.org/A5044320951,Christopher Jarrold,https://api.openalex.org/works?filter=author.id:A5044320951,59.0,220.0,GB,,11010.0
,https://openalex.org/A5044290768,Zhiguang Feng,https://api.openalex.org/works?filter=author.id:A5044290768,38.0,218.0,CN,,4887.0
,https://openalex.org/A5044337399,Ulrich Heid,https://api.openalex.org/works?filter=author.id:A5044337399,21.0,213.0,ES,,1557.0
,https://openalex.org/A5044106533,Mariët Theune,https://api.openalex.org/works?filter=author.id:A5044106533,25.0,200.0,NL,,2508.0
,https://openalex.org/A5044134535,Catherine L. Backman,https://api.openalex.org/works?filter=author.id:A5044134535,42.0,195.0,CA,,5440.0
,https://openalex.org/A5044278097,Ellen Jansen,https://api.openalex.org/works?filter=author.id:A5044278097,35.0,193.0,NL,,3990.0
